municipio,NR_ZONA,NR_LOCAL_VOTACAO,local_votacao,endereco_local_votacao,regiao_estimada,votos_parceiro,secoes_com_voto,percentual_votos_parceiro,forca_reduto,ranking_local_parceiro,municipio_norm,zona_norm,local_num_norm_parceiro,local_votacao_parceiro,local_nome_norm,endereco_parceiro,votos_parceiro_local,forca_reduto_parceiro,nome_parceiro,local_num_norm_vereador,local_nome,endereco_local,vereador,partido_vereador,votos_vereador_local,ranking_vereador_no_local,tipo_cruzamento,zona_norm_parceiro,zona_norm_vereador,potencial_votos_50pct_parceiro,potencial_votos_50pct_vereador,potencial_votos,potencial_davi_10pct_local,potencial_davi_15pct_local,potencial_davi_20pct_local,score_parceiro_local,score_vereador_local,score_potencial_davi,indice_convergencia,classificacao_convergencia,formula_potencial_votos,acao_recomendada,observacao_metodologica,ranking_convergencia,id_parceiro,ranking_consolidado
MACEIÓ,33,1236,ESCOLA ESTADUAL MARGAREZ M. S. LACET,"RUA SANTO ANTONIO, S/N",NÃO INFORMADO,70,14,0.2386,BAIXA PRESENÇA,72,MACEIO,33,1236,ESCOLA ESTADUAL MARGAREZ M. S. LACET,ESCOLA ESTADUAL MARGAREZ M S LACET,"RUA SANTO ANTONIO, S/N",70,BAIXA PRESENÇA,Gabi Gonçalves,,ESCOLA ESTADUAL MARGAREZ M. S. LACET,"RUA SANTO ANTONIO, S/N",MILTON LUNA BARROS NETO,PSB,75,11,MUNICIPIO_ZONA_NOME_LOCAL,,,35,38,73,73,73,73,6.18,14.73,10.35,9.57,CONVERGÊNCIA RESIDUAL,50% dos votos do parceiro no território + 50% dos votos do vereador convergente no mesmo local de votação,"Agendar articulação Davi + Gabi Gonçalves com o vereador MILTON LUNA BARROS NETO no território do local de votação ESCOLA ESTADUAL MARGAREZ M. S. LACET. Objetivo: validar apoio, mapear lideranças locais e pactuar entrada territorial.",Cruzamento entre votação do parceiro em 2022 e votação de vereadores em 2024. O potencial de votos usa a fórmula 50/50: metade dos votos do parceiro no território mais metade dos votos do vereador convergente no mesmo local. A métrica orienta articulação política e não representa voto garantido.,331,gabi-goncalves,331
MACEIÓ,33,1066,ESCOLA ESTADUAL PROF. BENEDITA DE CASTRO LIMA,"RUA SANTA RITA, S/N",NÃO INFORMADO,56,9,0.1909,BAIXA PRESENÇA,93,MACEIO,33,1066,ESCOLA ESTADUAL PROF. BENEDITA DE CASTRO LIMA,ESCOLA ESTADUAL PROF BENEDITA DE CASTRO LIMA,"RUA SANTA RITA, S/N",56,BAIXA PRESENÇA,Gabi Gonçalves,,ESCOLA ESTADUAL PROF. BENEDITA DE CASTRO LIMA,"RUA SANTA RITA, S/N",MARCELO PALMEIRA CAVALCANTE,PL,87,5,MUNICIPIO_ZONA_NOME_LOCAL,,,28,44,72,72,72,72,4.94,17.09,10.21,9.56,CONVERGÊNCIA RESIDUAL,50% dos votos do parceiro no território + 50% dos votos do vereador convergente no mesmo local de votação,"Agendar articulação Davi + Gabi Gonçalves com o vereador MARCELO PALMEIRA CAVALCANTE no território do local de votação ESCOLA ESTADUAL PROF. BENEDITA DE CASTRO LIMA. Objetivo: validar apoio, mapear lideranças locais e pactuar entrada territorial.",Cruzamento entre votação do parceiro em 2022 e votação de vereadores em 2024. O potencial de votos usa a fórmula 50/50: metade dos votos do parceiro no território mais metade dos votos do vereador convergente no mesmo local. A métrica orienta articulação política e não representa voto garantido.,334,gabi-goncalves,332
MACEIÓ,33,1236,ESCOLA ESTADUAL MARGAREZ M. S. LACET,"RUA SANTO ANTONIO, S/N",NÃO INFORMADO,70,14,0.2386,BAIXA PRESENÇA,72,MACEIO,33,1236,ESCOLA ESTADUAL MARGAREZ M. S. LACET,ESCOLA ESTADUAL MARGAREZ M S LACET,"RUA SANTO ANTONIO, S/N",70,BAIXA PRESENÇA,Gabi Gonçalves,,ESCOLA ESTADUAL MARGAREZ M. S. LACET,"RUA SANTO ANTONIO, S/N",BRIVALDO MARQUES SILVA NETO,PL,74,12,MUNICIPIO_ZONA_NOME_LOCAL,,,35,37,72,72,72,72,6.18,14.54,10.21,9.48,CONVERGÊNCIA RESIDUAL,50% dos votos do parceiro no território + 50% dos votos do vereador convergente no mesmo local de votação,"Agendar articulação Davi + Gabi Gonçalves com o vereador BRIVALDO MARQUES SILVA NETO no território do local de votação ESCOLA ESTADUAL MARGAREZ M. S. LACET. Objetivo: validar apoio, mapear lideranças locais e pactuar entrada territorial.",Cruzamento entre votação do parceiro em 2022 e votação de vereadores em 2024. O potencial de votos usa a fórmula 50/50: metade dos votos do parceiro no território mais metade dos votos do vereador convergente no mesmo local. A métrica orienta articulação política e não representa voto garantido.,335,gabi-goncalves,333
MACEIÓ,33,1082,ESCOLA ESTADUAL ROMEU DE AVELAR,"RUA RACOES CARB, S/N",NÃO INFORMADO,94,14,0.3204,BAIXA PRESENÇA,56,MACEIO,33,1082,ESCOLA ESTADUAL ROMEU DE AVELAR,ESCOLA ESTADUAL ROMEU DE AVELAR,"RUA RACOES CARB, S/N",94,BAIXA PRESENÇA,Gabi Gonçalves,,ESCOLA ESTADUAL ROMEU DE AVELAR,"RUA RACOES CARB, S/N",MILTON LUNA BARROS NETO,PSB,53,13,MUNICIPIO_ZONA_NOME_LOCAL,,,47,26,73,73,73,73,8.3,10.41,10.35,9.44,CONVERGÊNCIA RESIDUAL,50% dos votos do parceiro no território + 50% dos votos do vereador convergente no mesmo local de votação,"Agendar articulação Davi + Gabi Gonçalves com o vereador MILTON LUNA BARROS NETO no território do local de votação ESCOLA ESTADUAL ROMEU DE AVELAR. Objetivo: validar apoio, mapear lideranças locais e pactuar entrada territorial.",Cruzamento entre votação do parceiro em 2022 e votação de vereadores em 2024. O potencial de votos usa a fórmula 50/50: metade dos votos do parceiro no território mais metade dos votos do vereador convergente no mesmo local. A métrica orienta articulação política e não representa voto garantido.,332,gabi-goncalves,334
MACEIÓ,33,1082,ESCOLA ESTADUAL ROMEU DE AVELAR,"RUA RACOES CARB, S/N",NÃO INFORMADO,94,14,0.3204,BAIXA PRESENÇA,56,MACEIO,33,1082,ESCOLA ESTADUAL ROMEU DE AVELAR,ESCOLA ESTADUAL ROMEU DE AVELAR,"RUA RACOES CARB, S/N",94,BAIXA PRESENÇA,Gabi Gonçalves,,ESCOLA ESTADUAL ROMEU DE AVELAR,"RUA RACOES CARB, S/N",ALLAN PIERRE VASCONCELOS,MDB,51,14,MUNICIPIO_ZONA_NOME_LOCAL,,,47,26,73,73,73,73,8.3,10.02,10.35,9.35,CONVERGÊNCIA RESIDUAL,50% dos votos do parceiro no território + 50% dos votos do vereador convergente no mesmo local de votação,"Agendar articulação Davi + Gabi Gonçalves com o vereador ALLAN PIERRE VASCONCELOS no território do local de votação ESCOLA ESTADUAL ROMEU DE AVELAR. Objetivo: validar apoio, mapear lideranças locais e pactuar entrada territorial.",Cruzamento entre votação do parceiro em 2022 e votação de vereadores em 2024. O potencial de votos usa a fórmula 50/50: metade dos votos do parceiro no território mais metade dos votos do vereador convergente no mesmo local. A métrica orienta articulação política e não representa voto garantido.,333,gabi-goncalves,335
MACEIÓ,33,1066,ESCOLA ESTADUAL PROF. BENEDITA DE CASTRO LIMA,"RUA SANTA RITA, S/N",NÃO INFORMADO,56,9,0.1909,BAIXA PRESENÇA,93,MACEIO,33,1066,ESCOLA ESTADUAL PROF. BENEDITA DE CASTRO LIMA,ESCOLA ESTADUAL PROF BENEDITA DE CASTRO LIMA,"RUA SANTA RITA, S/N",56,BAIXA PRESENÇA,Gabi Gonçalves,,ESCOLA ESTADUAL PROF. BENEDITA DE CASTRO LIMA,"RUA SANTA RITA, S/N",OLÍVIA COIMBRA TENÓRIO VILAÇA,PP,83,6,MUNICIPIO_ZONA_NOME_LOCAL,,,28,42,70,70,70,70,4.94,16.31,9.93,9.28,CONVERGÊNCIA RESIDUAL,50% dos votos do parceiro no território + 50% dos votos do vereador convergente no mesmo local de votação,"Agendar articulação Davi + Gabi Gonçalves com o vereador OLÍVIA COIMBRA TENÓRIO VILAÇA no território do local de votação ESCOLA ESTADUAL PROF. BENEDITA DE CASTRO LIMA. Objetivo: validar apoio, mapear lideranças locais e pactuar entrada territorial.",Cruzamento entre votação do parceiro em 2022 e votação de vereadores em 2024. O potencial de votos usa a fórmula 50/50: metade dos votos do parceiro no território mais metade dos votos do vereador convergente no mesmo local. A métrica orienta articulação política e não representa voto garantido.,337,gabi-goncalves,336
MACEIÓ,3,1112,ESCOLA ESTADUAL MARIA AMÁLIA,"RUA VALDEMAR RUFINO DOS SANTOS, S/N,VILA ABC",ABC,53,6,0.1807,BAIXA PRESENÇA,102,MACEIO,3,1112,ESCOLA ESTADUAL MARIA AMÁLIA,ESCOLA ESTADUAL MARIA AMALIA,"RUA VALDEMAR RUFINO DOS SANTOS, S/N,VILA ABC",53,BAIXA PRESENÇA,Gabi Gonçalves,,ESCOLA ESTADUAL MARIA AMÁLIA,"RUA VALDEMAR RUFINO DOS SANTOS, S/N,VILA ABC",MILTON LUNA BARROS NETO,PSB,86,3,MUNICIPIO_ZONA_NOME_LOCAL,,,26,43,69,69,69,69,4.68,16.9,9.79,9.27,CONVERGÊNCIA RESIDUAL,50% dos votos do parceiro no território + 50% dos votos do vereador convergente no mesmo local de votação,"Agendar articulação Davi + Gabi Gonçalves com o vereador MILTON LUNA BARROS NETO no território do local de votação ESCOLA ESTADUAL MARIA AMÁLIA. Objetivo: validar apoio, mapear lideranças locais e pactuar entrada territorial.",Cruzamento entre votação do parceiro em 2022 e votação de vereadores em 2024. O potencial de votos usa a fórmula 50/50: metade dos votos do parceiro no território mais metade dos votos do vereador convergente no mesmo local. A métrica orienta articulação política e não representa voto garantido.,339,gabi-goncalves,337
MACEIÓ,33,1082,ESCOLA ESTADUAL ROMEU DE AVELAR,"RUA RACOES CARB, S/N",NÃO INFORMADO,94,14,0.3204,BAIXA PRESENÇA,56,MACEIO,33,1082,ESCOLA ESTADUAL ROMEU DE AVELAR,ESCOLA ESTADUAL ROMEU DE AVELAR,"RUA RACOES CARB, S/N",94,BAIXA PRESENÇA,Gabi Gonçalves,,ESCOLA ESTADUAL ROMEU DE AVELAR,"RUA RACOES CARB, S/N",OLÍVIA COIMBRA TENÓRIO VILAÇA,PP,50,15,MUNICIPIO_ZONA_NOME_LOCAL,,,47,25,72,72,72,72,8.3,9.82,10.21,9.25,CONVERGÊNCIA RESIDUAL,50% dos votos do parceiro no território + 50% dos votos do vereador convergente no mesmo local de votação,"Agendar articulação Davi + Gabi Gonçalves com o vereador OLÍVIA COIMBRA TENÓRIO VILAÇA no território do local de votação ESCOLA ESTADUAL ROMEU DE AVELAR. Objetivo: validar apoio, mapear lideranças locais e pactuar entrada territorial.",Cruzamento entre votação do parceiro em 2022 e votação de vereadores em 2024. O potencial de votos usa a fórmula 50/50: metade dos votos do parceiro no território mais metade dos votos do vereador convergente no mesmo local. A métrica orienta articulação política e não representa voto garantido.,336,gabi-goncalves,338
MACEIÓ,33,1236,ESCOLA ESTADUAL MARGAREZ M. S. LACET,"RUA SANTO ANTONIO, S/N",NÃO INFORMADO,70,14,0.2386,BAIXA PRESENÇA,72,MACEIO,33,1236,ESCOLA ESTADUAL MARGAREZ M. S. LACET,ESCOLA ESTADUAL MARGAREZ M S LACET,"RUA SANTO ANTONIO, S/N",70,BAIXA PRESENÇA,Gabi Gonçalves,,ESCOLA ESTADUAL MARGAREZ M. S. LACET,"RUA SANTO ANTONIO, S/N",FRANCISCO HOLANDA COSTA FILHO,PL,70,13,MUNICIPIO_ZONA_NOME_LOCAL,,,35,35,70,70,70,70,6.18,13.75,9.93,9.2,CONVERGÊNCIA RESIDUAL,50% dos votos do parceiro no território + 50% dos votos do vereador convergente no mesmo local de votação,"Agendar articulação Davi + Gabi Gonçalves com o vereador FRANCISCO HOLANDA COSTA FILHO no território do local de votação ESCOLA ESTADUAL MARGAREZ M. S. LACET. Objetivo: validar apoio, mapear lideranças locais e pactuar entrada territorial.",Cruzamento entre votação do parceiro em 2022 e votação de vereadores em 2024. O potencial de votos usa a fórmula 50/50: metade dos votos do parceiro no território mais metade dos votos do vereador convergente no mesmo local. A métrica orienta articulação política e não representa voto garantido.,338,gabi-goncalves,339
SÃO MIGUEL DOS CAMPOS,18,1279,COLEGIO MUNICIPAL LUZINETE E LINDALVA JATOBA,AV. SAMPAIO MARQUES,NÃO INFORMADO,57,15,0.1943,BAIXA PRESENÇA,91,SAO MIGUEL DOS CAMPOS,18,1279,COLEGIO MUNICIPAL LUZINETE E LINDALVA JATOBA,COLEGIO MUNICIPAL LUZINETE E LINDALVA JATOBA,AV. SAMPAIO MARQUES,57,BAIXA PRESENÇA,Gabi Gonçalves,,COLEGIO MUNICIPAL LUZINETE E LINDALVA JATOBA,"AV. SAMPAIO MARQUES, S/N",JOSEPH ROBERT SANTOS MARTINIANO,MDB,81,11,MUNICIPIO_ZONA_NOME_LOCAL,,,28,40,68,68,68,68,5.03,15.91,9.65,9.14,CONVERGÊNCIA RESIDUAL,50% dos votos do parceiro no território + 50% dos votos do vereador convergente no mesmo local de votação,"Agendar articulação Davi + Gabi Gonçalves com o vereador JOSEPH ROBERT SANTOS MARTINIANO no território do local de votação COLEGIO MUNICIPAL LUZINETE E LINDALVA JATOBA. Objetivo: validar apoio, mapear lideranças locais e pactuar entrada territorial.",Cruzamento entre votação do parceiro em 2022 e votação de vereadores em 2024. O potencial de votos usa a fórmula 50/50: metade dos votos do parceiro no território mais metade dos votos do vereador convergente no mesmo local. A métrica orienta articulação política e não representa voto garantido.,342,gabi-goncalves,340
MACEIÓ,33,1066,ESCOLA ESTADUAL PROF. BENEDITA DE CASTRO LIMA,"RUA SANTA RITA, S/N",NÃO INFORMADO,56,9,0.1909,BAIXA PRESENÇA,93,MACEIO,33,1066,ESCOLA ESTADUAL PROF. BENEDITA DE CASTRO LIMA,ESCOLA ESTADUAL PROF BENEDITA DE CASTRO LIMA,"RUA SANTA RITA, S/N",56,BAIXA PRESENÇA,Gabi Gonçalves,,ESCOLA ESTADUAL PROF. BENEDITA DE CASTRO LIMA,"RUA SANTA RITA, S/N",DAVID CABRAL DAVINO,PP,80,7,MUNICIPIO_ZONA_NOME_LOCAL,,,28,40,68,68,68,68,4.94,15.72,9.65,9.05,CONVERGÊNCIA RESIDUAL,50% dos votos do parceiro no território + 50% dos votos do vereador convergente no mesmo local de votação,"Agendar articulação Davi + Gabi Gonçalves com o vereador DAVID CABRAL DAVINO no território do local de votação ESCOLA ESTADUAL PROF. BENEDITA DE CASTRO LIMA. Objetivo: validar apoio, mapear lideranças locais e pactuar entrada territorial.",Cruzamento entre votação do parceiro em 2022 e votação de vereadores em 2024. O potencial de votos usa a fórmula 50/50: metade dos votos do parceiro no território mais metade dos votos do vereador convergente no mesmo local. A métrica orienta articulação política e não representa voto garantido.,343,gabi-goncalves,341
MACEIÓ,33,1210,ESCOLA ESTADUAL DEPUTADO NENOI PINTO,"RUA MUNIZ FALCAO, S/N",NÃO INFORMADO,74,10,0.2522,BAIXA PRESENÇA,68,MACEIO,33,1210,ESCOLA ESTADUAL DEPUTADO NENOI PINTO,ESCOLA ESTADUAL DEPUTADO NENOI PINTO,"RUA MUNIZ FALCAO, S/N",74,BAIXA PRESENÇA,Gabi Gonçalves,,ESCOLA ESTADUAL DEPUTADO NENOI PINTO,"RUA MUNIZ FALCAO, S/N",JOSÉ NILTON LIMA DE OLIVEIRA,REPUBLICANOS,64,8,MUNICIPIO_ZONA_NOME_LOCAL,,,37,32,69,69,69,69,6.53,12.57,9.79,9.02,CONVERGÊNCIA RESIDUAL,50% dos votos do parceiro no território + 50% dos votos do vereador convergente no mesmo local de votação,"Agendar articulação Davi + Gabi Gonçalves com o vereador JOSÉ NILTON LIMA DE OLIVEIRA no território do local de votação ESCOLA ESTADUAL DEPUTADO NENOI PINTO. Objetivo: validar apoio, mapear lideranças locais e pactuar entrada territorial.",Cruzamento entre votação do parceiro em 2022 e votação de vereadores em 2024. O potencial de votos usa a fórmula 50/50: metade dos votos do parceiro no território mais metade dos votos do vereador convergente no mesmo local. A métrica orienta articulação política e não representa voto garantido.,340,gabi-goncalves,342
MACEIÓ,33,1210,ESCOLA ESTADUAL DEPUTADO NENOI PINTO,"RUA MUNIZ FALCAO, S/N",NÃO INFORMADO,74,10,0.2522,BAIXA PRESENÇA,68,MACEIO,33,1210,ESCOLA ESTADUAL DEPUTADO NENOI PINTO,ESCOLA ESTADUAL DEPUTADO NENOI PINTO,"RUA MUNIZ FALCAO, S/N",74,BAIXA PRESENÇA,Gabi Gonçalves,,ESCOLA ESTADUAL DEPUTADO NENOI PINTO,"RUA MUNIZ FALCAO, S/N",MARIA DE FÁTIMA GALINA FORTES FERREIRA SANTIAGO,MDB,63,9,MUNICIPIO_ZONA_NOME_LOCAL,,,37,32,69,69,69,69,6.53,12.38,9.79,8.97,CONVERGÊNCIA RESIDUAL,50% dos votos do parceiro no território + 50% dos votos do vereador convergente no mesmo local de votação,"Agendar articulação Davi + Gabi Gonçalves com o vereador MARIA DE FÁTIMA GALINA FORTES FERREIRA SANTIAGO no território do local de votação ESCOLA ESTADUAL DEPUTADO NENOI PINTO. Objetivo: validar apoio, mapear lideranças locais e pactuar entrada territorial.",Cruzamento entre votação do parceiro em 2022 e votação de vereadores em 2024. O potencial de votos usa a fórmula 50/50: metade dos votos do parceiro no território mais metade dos votos do vereador convergente no mesmo local. A métrica orienta articulação política e não representa voto garantido.,341,gabi-goncalves,343
SÃO MIGUEL DOS CAMPOS,18,1279,COLEGIO MUNICIPAL LUZINETE E LINDALVA JATOBA,AV. SAMPAIO MARQUES,NÃO INFORMADO,57,15,0.1943,BAIXA PRESENÇA,91,SAO MIGUEL DOS CAMPOS,18,1279,COLEGIO MUNICIPAL LUZINETE E LINDALVA JATOBA,COLEGIO MUNICIPAL LUZINETE E LINDALVA JATOBA,AV. SAMPAIO MARQUES,57,BAIXA PRESENÇA,Gabi Gonçalves,,COLEGIO MUNICIPAL LUZINETE E LINDALVA JATOBA,"AV. SAMPAIO MARQUES, S/N",SIMONE DE LIMA E SILVA,PV,78,12,MUNICIPIO_ZONA_NOME_LOCAL,,,28,39,67,67,67,67,5.03,15.32,9.5,8.94,CONVERGÊNCIA RESIDUAL,50% dos votos do parceiro no território + 50% dos votos do vereador convergente no mesmo local de votação,"Agendar articulação Davi + Gabi Gonçalves com o vereador SIMONE DE LIMA E SILVA no território do local de votação COLEGIO MUNICIPAL LUZINETE E LINDALVA JATOBA. Objetivo: validar apoio, mapear lideranças locais e pactuar entrada territorial.",Cruzamento entre votação do parceiro em 2022 e votação de vereadores em 2024. O potencial de votos usa a fórmula 50/50: metade dos votos do parceiro no território mais metade dos votos do vereador convergente no mesmo local. A métrica orienta articulação política e não representa voto garantido.,345,gabi-goncalves,344
MACEIÓ,33,1210,ESCOLA ESTADUAL DEPUTADO NENOI PINTO,"RUA MUNIZ FALCAO, S/N",NÃO INFORMADO,74,10,0.2522,BAIXA PRESENÇA,68,MACEIO,33,1210,ESCOLA ESTADUAL DEPUTADO NENOI PINTO,ESCOLA ESTADUAL DEPUTADO NENOI PINTO,"RUA MUNIZ FALCAO, S/N",74,BAIXA PRESENÇA,Gabi Gonçalves,,ESCOLA ESTADUAL DEPUTADO NENOI PINTO,"RUA MUNIZ FALCAO, S/N",BRIVALDO MARQUES SILVA NETO,PL,62,10,MUNICIPIO_ZONA_NOME_LOCAL,,,37,31,68,68,68,68,6.53,12.18,9.65,8.88,CONVERGÊNCIA RESIDUAL,50% dos votos do parceiro no território + 50% dos votos do vereador convergente no mesmo local de votação,"Agendar articulação Davi + Gabi Gonçalves com o vereador BRIVALDO MARQUES SILVA NETO no território do local de votação ESCOLA ESTADUAL DEPUTADO NENOI PINTO. Objetivo: validar apoio, mapear lideranças locais e pactuar entrada territorial.",Cruzamento entre votação do parceiro em 2022 e votação de vereadores em 2024. O potencial de votos usa a fórmula 50/50: metade dos votos do parceiro no território mais metade dos votos do vereador convergente no mesmo local. A métrica orienta articulação política e não representa voto garantido.,344,gabi-goncalves,345
MACEIÓ,3,1112,ESCOLA ESTADUAL MARIA AMÁLIA,"RUA VALDEMAR RUFINO DOS SANTOS, S/N,VILA ABC",ABC,53,6,0.1807,BAIXA PRESENÇA,102,MACEIO,3,1112,ESCOLA ESTADUAL MARIA AMÁLIA,ESCOLA ESTADUAL MARIA AMALIA,"RUA VALDEMAR RUFINO DOS SANTOS, S/N,VILA ABC",53,BAIXA PRESENÇA,Gabi Gonçalves,,ESCOLA ESTADUAL MARIA AMÁLIA,"RUA VALDEMAR RUFINO DOS SANTOS, S/N,VILA ABC",GALBA NOVAIS DE CASTRO NETTO,PL,80,4,MUNICIPIO_ZONA_NOME_LOCAL,,,26,40,66,66,66,66,4.68,15.72,9.36,8.84,CONVERGÊNCIA RESIDUAL,50% dos votos do parceiro no território + 50% dos votos do vereador convergente no mesmo local de votação,"Agendar articulação Davi + Gabi Gonçalves com o vereador GALBA NOVAIS DE CASTRO NETTO no território do local de votação ESCOLA ESTADUAL MARIA AMÁLIA. Objetivo: validar apoio, mapear lideranças locais e pactuar entrada territorial.",Cruzamento entre votação do parceiro em 2022 e votação de vereadores em 2024. O potencial de votos usa a fórmula 50/50: metade dos votos do parceiro no território mais metade dos votos do vereador convergente no mesmo local. A métrica orienta articulação política e não representa voto garantido.,346,gabi-goncalves,346
MACEIÓ,33,1236,ESCOLA ESTADUAL MARGAREZ M. S. LACET,"RUA SANTO ANTONIO, S/N",NÃO INFORMADO,70,14,0.2386,BAIXA PRESENÇA,72,MACEIO,33,1236,ESCOLA ESTADUAL MARGAREZ M. S. LACET,ESCOLA ESTADUAL MARGAREZ M S LACET,"RUA SANTO ANTONIO, S/N",70,BAIXA PRESENÇA,Gabi Gonçalves,,ESCOLA ESTADUAL MARGAREZ M. S. LACET,"RUA SANTO ANTONIO, S/N",KELMANN VIEIRA DE OLIVEIRA,MDB,62,14,MUNICIPIO_ZONA_NOME_LOCAL,,,35,31,66,66,66,66,6.18,12.18,9.36,8.63,CONVERGÊNCIA RESIDUAL,50% dos votos do parceiro no território + 50% dos votos do vereador convergente no mesmo local de votação,"Agendar articulação Davi + Gabi Gonçalves com o vereador KELMANN VIEIRA DE OLIVEIRA no território do local de votação ESCOLA ESTADUAL MARGAREZ M. S. LACET. Objetivo: validar apoio, mapear lideranças locais e pactuar entrada territorial.",Cruzamento entre votação do parceiro em 2022 e votação de vereadores em 2024. O potencial de votos usa a fórmula 50/50: metade dos votos do parceiro no território mais metade dos votos do vereador convergente no mesmo local. A métrica orienta articulação política e não representa voto garantido.,347,gabi-goncalves,347
MACEIÓ,33,1210,ESCOLA ESTADUAL DEPUTADO NENOI PINTO,"RUA MUNIZ FALCAO, S/N",NÃO INFORMADO,74,10,0.2522,BAIXA PRESENÇA,68,MACEIO,33,1210,ESCOLA ESTADUAL DEPUTADO NENOI PINTO,ESCOLA ESTADUAL DEPUTADO NENOI PINTO,"RUA MUNIZ FALCAO, S/N",74,BAIXA PRESENÇA,Gabi Gonçalves,,ESCOLA ESTADUAL DEPUTADO NENOI PINTO,"RUA MUNIZ FALCAO, S/N",OLÍVIA COIMBRA TENÓRIO VILAÇA,PP,58,11,MUNICIPIO_ZONA_NOME_LOCAL,,,37,29,66,66,66,66,6.53,11.39,9.36,8.59,CONVERGÊNCIA RESIDUAL,50% dos votos do parceiro no território + 50% dos votos do vereador convergente no mesmo local de votação,"Agendar articulação Davi + Gabi Gonçalves com o vereador OLÍVIA COIMBRA TENÓRIO VILAÇA no território do local de votação ESCOLA ESTADUAL DEPUTADO NENOI PINTO. Objetivo: validar apoio, mapear lideranças locais e pactuar entrada territorial.",Cruzamento entre votação do parceiro em 2022 e votação de vereadores em 2024. O potencial de votos usa a fórmula 50/50: metade dos votos do parceiro no território mais metade dos votos do vereador convergente no mesmo local. A métrica orienta articulação política e não representa voto garantido.,348,gabi-goncalves,348
SÃO MIGUEL DOS CAMPOS,18,1279,COLEGIO MUNICIPAL LUZINETE E LINDALVA JATOBA,AV. SAMPAIO MARQUES,NÃO INFORMADO,57,15,0.1943,BAIXA PRESENÇA,91,SAO MIGUEL DOS CAMPOS,18,1279,COLEGIO MUNICIPAL LUZINETE E LINDALVA JATOBA,COLEGIO MUNICIPAL LUZINETE E LINDALVA JATOBA,AV. SAMPAIO MARQUES,57,BAIXA PRESENÇA,Gabi Gonçalves,,COLEGIO MUNICIPAL LUZINETE E LINDALVA JATOBA,"AV. SAMPAIO MARQUES, S/N",GISELDA RODRIGUES CAVALCANTE,MDB,71,13,MUNICIPIO_ZONA_NOME_LOCAL,,,28,36,64,64,64,64,5.03,13.95,9.08,8.48,CONVERGÊNCIA RESIDUAL,50% dos votos do parceiro no território + 50% dos votos do vereador convergente no mesmo local de votação,"Agendar articulação Davi + Gabi Gonçalves com o vereador GISELDA RODRIGUES CAVALCANTE no território do local de votação COLEGIO MUNICIPAL LUZINETE E LINDALVA JATOBA. Objetivo: validar apoio, mapear lideranças locais e pactuar entrada territorial.",Cruzamento entre votação do parceiro em 2022 e votação de vereadores em 2024. O potencial de votos usa a fórmula 50/50: metade dos votos do parceiro no território mais metade dos votos do vereador convergente no mesmo local. A métrica orienta articulação política e não representa voto garantido.,350,gabi-goncalves,349
MACEIÓ,33,1236,ESCOLA ESTADUAL MARGAREZ M. S. LACET,"RUA SANTO ANTONIO, S/N",NÃO INFORMADO,70,14,0.2386,BAIXA PRESENÇA,72,MACEIO,33,1236,ESCOLA ESTADUAL MARGAREZ M. S. LACET,ESCOLA ESTADUAL MARGAREZ M S LACET,"RUA SANTO ANTONIO, S/N",70,BAIXA PRESENÇA,Gabi Gonçalves,,ESCOLA ESTADUAL MARGAREZ M. S. LACET,"RUA SANTO ANTONIO, S/N",MARIA DE FÁTIMA GALINA FORTES FERREIRA SANTIAGO,MDB,59,15,MUNICIPIO_ZONA_NOME_LOCAL,,,35,30,65,65,65,65,6.18,11.59,9.22,8.44,CONVERGÊNCIA RESIDUAL,50% dos votos do parceiro no território + 50% dos votos do vereador convergente no mesmo local de votação,"Agendar articulação Davi + Gabi Gonçalves com o vereador MARIA DE FÁTIMA GALINA FORTES FERREIRA SANTIAGO no território do local de votação ESCOLA ESTADUAL MARGAREZ M. S. LACET. Objetivo: validar apoio, mapear lideranças locais e pactuar entrada territorial.",Cruzamento entre votação do parceiro em 2022 e votação de vereadores em 2024. O potencial de votos usa a fórmula 50/50: metade dos votos do parceiro no território mais metade dos votos do vereador convergente no mesmo local. A métrica orienta articulação política e não representa voto garantido.,349,gabi-goncalves,350
