municipio,codigo_tse_municipio,numero,vereador,nome_urna,partido,nome_partido,situacao,votos,rank_vereador_municipio,eleitorado_2024,populacao_estimada_2024,indice_estrategico_pct,prioridade_final,prefeito,partido_municipio,grupo_politico,relacao_davi,score_articulacao,percentual_votos_municipio,potencial_transferencia_conservador_20pct,potencial_transferencia_moderado_35pct,potencial_transferencia_alto_50pct,potencial_politico_vereador,indice_influencia_vereador,grupo_politico_original,total_votos_vereadores_municipio,percentual_votos_municipio_corrigido,grupo_politico_padronizado,meta_votos_davi_2026,taxa_conversao_conservadora,taxa_conversao_intermediaria,taxa_conversao_maxima,contribuicao_davi_10pct,contribuicao_davi_15pct,contribuicao_davi_20pct,percentual_meta_davi_10pct,percentual_meta_davi_15pct,percentual_meta_davi_20pct,potencial_eleitoral_vereador,score_politico_calculado,metodologia_contribuicao,metodologia_score_politico,tooltip_contribuicao_corrigida,potencial_transferencia_conservador_10pct,potencial_transferencia_moderado_15pct,potencial_transferencia_maximo_20pct,ranking_contribuicao_davi,acumulado_davi_10pct,acumulado_davi_15pct,acumulado_davi_20pct,percentual_meta_acumulado_10pct,percentual_meta_acumulado_15pct,percentual_meta_acumulado_20pct
CANAPI,27316,12778,JOSE DUDA GOMES,DUDA ONÇA,PDT,Partido Democrático Trabalhista,NÃO ELEITO,5,15,15330,15743,0.58594325001285,Monitoramento,JOSÉLIA MELO DE LIMA,PP,não_classificado,não_classificado,25.59,0.03,1,1,1,Baixo,4.03,não_classificado,7684,0.0651,SEM GRUPO,60000,0.1,0.15,0.2,0,1,1,0.0,0.0017,0.0017,RESIDUAL,25,"Contribuição corrigida: votos nominais do vereador em 2024 multiplicados por 10%, 15% e 20%. O cenário de 20% é o teto operacional. Nenhum vereador pode contribuir, na estimativa, com mais votos do que recebeu.",Score 0-100: até 40 pontos por porte eleitoral; até 25 por percentual de votos no município; até 20 por prioridade territorial; até 15 por grupo político classificado.,JOSE DUDA GOMES. em CANAPI. recebeu 5 votos em 2024. Pela metodologia corrigida. a contribuição potencial para Davi é calculada como conversão de parte desses próprios eleitores: 0 votos no cenário conservador de 10%. 1 no cenário intermediário de 15% e 1 no teto operacional de 20%. No cenário máximo. isso representa 0.00% da meta de 60.000 votos.,0,1,1,2295,111359,167071,222760,185.6,278.45,371.27
IBATEGUARA,27596,11222,MARCELA MARIA DA SILVA,MARCELA SILVA,PP,PROGRESSISTAS,NÃO ELEITO,5,14,11919,13992,0.47188948172057,Monitoramento,MANOEL GERAERTES ALVES CRUZ,MDB,não_classificado,não_classificado,25.47,0.04,1,1,1,Baixo,3.98,não_classificado,4747,0.1053,SEM GRUPO,60000,0.1,0.15,0.2,0,1,1,0.0,0.0017,0.0017,RESIDUAL,25,"Contribuição corrigida: votos nominais do vereador em 2024 multiplicados por 10%, 15% e 20%. O cenário de 20% é o teto operacional. Nenhum vereador pode contribuir, na estimativa, com mais votos do que recebeu.",Score 0-100: até 40 pontos por porte eleitoral; até 25 por percentual de votos no município; até 20 por prioridade territorial; até 15 por grupo político classificado.,MARCELA MARIA DA SILVA. em IBATEGUARA. recebeu 5 votos em 2024. Pela metodologia corrigida. a contribuição potencial para Davi é calculada como conversão de parte desses próprios eleitores: 0 votos no cenário conservador de 10%. 1 no cenário intermediário de 15% e 1 no teto operacional de 20%. No cenário máximo. isso representa 0.00% da meta de 60.000 votos.,0,1,1,2296,111359,167072,222761,185.6,278.45,371.27
SENADOR RUI PALMEIRA,28916,12999,ROSEILTON DA SILVA,XAROPINHO,PDT,Partido Democrático Trabalhista,NÃO ELEITO,5,18,9890,12549,0.40030575807539,Monitoramento,JOÃO CARLOS RODRIGUES,MDB,não_classificado,não_classificado,25.4,0.05,1,1,1,Baixo,3.96,não_classificado,5329,0.0938,SEM GRUPO,60000,0.1,0.15,0.2,0,1,1,0.0,0.0017,0.0017,RESIDUAL,25,"Contribuição corrigida: votos nominais do vereador em 2024 multiplicados por 10%, 15% e 20%. O cenário de 20% é o teto operacional. Nenhum vereador pode contribuir, na estimativa, com mais votos do que recebeu.",Score 0-100: até 40 pontos por porte eleitoral; até 25 por percentual de votos no município; até 20 por prioridade territorial; até 15 por grupo político classificado.,ROSEILTON DA SILVA. em SENADOR RUI PALMEIRA. recebeu 5 votos em 2024. Pela metodologia corrigida. a contribuição potencial para Davi é calculada como conversão de parte desses próprios eleitores: 0 votos no cenário conservador de 10%. 1 no cenário intermediário de 15% e 1 no teto operacional de 20%. No cenário máximo. isso representa 0.00% da meta de 60.000 votos.,0,1,1,2297,111359,167073,222762,185.6,278.46,371.27
MARAVILHA,27910,12000,SONIELE ALENCAR DE LIMA,SONIELE ALENCAR,PDT,Partido Democrático Trabalhista,NÃO ELEITO,5,11,8914,9715,0.3459360546246299,Monitoramento,ANTÔNIO JORGE RODRIGUES,REPUBLICANOS,não_classificado,não_classificado,25.35,0.06,1,1,1,Baixo,3.94,não_classificado,3149,0.1588,SEM GRUPO,60000,0.1,0.15,0.2,0,1,1,0.0,0.0017,0.0017,RESIDUAL,25,"Contribuição corrigida: votos nominais do vereador em 2024 multiplicados por 10%, 15% e 20%. O cenário de 20% é o teto operacional. Nenhum vereador pode contribuir, na estimativa, com mais votos do que recebeu.",Score 0-100: até 40 pontos por porte eleitoral; até 25 por percentual de votos no município; até 20 por prioridade territorial; até 15 por grupo político classificado.,SONIELE ALENCAR DE LIMA. em MARAVILHA. recebeu 5 votos em 2024. Pela metodologia corrigida. a contribuição potencial para Davi é calculada como conversão de parte desses próprios eleitores: 0 votos no cenário conservador de 10%. 1 no cenário intermediário de 15% e 1 no teto operacional de 20%. No cenário máximo. isso representa 0.00% da meta de 60.000 votos.,0,1,1,2298,111359,167074,222763,185.6,278.46,371.27
BARRA DE SÃO MIGUEL,27111,40666,JOSÉ SANTANA DO NASCIMENTO,SANTANA TAXISTA,PSB,Partido Socialista Brasileiro,NÃO ELEITO,5,28,8167,8118,0.30965271297553,Monitoramento,BENEDITO DE LIRA,PP,não_classificado,não_classificado,25.31,0.06,1,1,1,Baixo,3.92,não_classificado,4162,0.1201,SEM GRUPO,60000,0.1,0.15,0.2,0,1,1,0.0,0.0017,0.0017,RESIDUAL,25,"Contribuição corrigida: votos nominais do vereador em 2024 multiplicados por 10%, 15% e 20%. O cenário de 20% é o teto operacional. Nenhum vereador pode contribuir, na estimativa, com mais votos do que recebeu.",Score 0-100: até 40 pontos por porte eleitoral; até 25 por percentual de votos no município; até 20 por prioridade territorial; até 15 por grupo político classificado.,JOSÉ SANTANA DO NASCIMENTO. em BARRA DE SÃO MIGUEL. recebeu 5 votos em 2024. Pela metodologia corrigida. a contribuição potencial para Davi é calculada como conversão de parte desses próprios eleitores: 0 votos no cenário conservador de 10%. 1 no cenário intermediário de 15% e 1 no teto operacional de 20%. No cenário máximo. isso representa 0.00% da meta de 60.000 votos.,0,1,1,2299,111359,167075,222764,185.6,278.46,371.27
JUNDIÁ,27774,22555,JOSÉ ANTÔNIO BENTO DE OLEGARIO,SANTO DA VIRAÇÃO,PL,Partido Liberal,NÃO ELEITO,5,20,4943,4176,0.18054495917311,Monitoramento,JORGE SILVIO LUENGO GALVÃO,MDB,não_classificado,não_classificado,5.18,0.1,1,1,1,Baixo,0.89,não_classificado,3331,0.1501,SEM GRUPO,60000,0.1,0.15,0.2,0,1,1,0.0,0.0017,0.0017,RESIDUAL,25,"Contribuição corrigida: votos nominais do vereador em 2024 multiplicados por 10%, 15% e 20%. O cenário de 20% é o teto operacional. Nenhum vereador pode contribuir, na estimativa, com mais votos do que recebeu.",Score 0-100: até 40 pontos por porte eleitoral; até 25 por percentual de votos no município; até 20 por prioridade territorial; até 15 por grupo político classificado.,JOSÉ ANTÔNIO BENTO DE OLEGARIO. em JUNDIÁ. recebeu 5 votos em 2024. Pela metodologia corrigida. a contribuição potencial para Davi é calculada como conversão de parte desses próprios eleitores: 0 votos no cenário conservador de 10%. 1 no cenário intermediário de 15% e 1 no teto operacional de 20%. No cenário máximo. isso representa 0.00% da meta de 60.000 votos.,0,1,1,2300,111359,167076,222765,185.6,278.46,371.28
MACEIÓ,27855,23456,JOÃO EUDES FERREIRA CAVALCANTE,EUDES CAVALCANTE,CIDADANIA,Cidadania,NÃO ELEITO,4,287,632812,994464,27.397829079873947,Alta Prioridade,JOAO HENRIQUE HOLANDA CALDAS,PL,não_classificado,não_classificado,82.4,0.0,1,1,1,Baixo,20.58,não_classificado,241387,0.0017,SEM GRUPO,60000,0.1,0.15,0.2,0,1,1,0.0,0.0017,0.0017,RESIDUAL,36,"Contribuição corrigida: votos nominais do vereador em 2024 multiplicados por 10%, 15% e 20%. O cenário de 20% é o teto operacional. Nenhum vereador pode contribuir, na estimativa, com mais votos do que recebeu.",Score 0-100: até 40 pontos por porte eleitoral; até 25 por percentual de votos no município; até 20 por prioridade territorial; até 15 por grupo político classificado.,JOÃO EUDES FERREIRA CAVALCANTE. em MACEIÓ. recebeu 4 votos em 2024. Pela metodologia corrigida. a contribuição potencial para Davi é calculada como conversão de parte desses próprios eleitores: 0 votos no cenário conservador de 10%. 1 no cenário intermediário de 15% e 1 no teto operacional de 20%. No cenário máximo. isso representa 0.00% da meta de 60.000 votos.,0,1,1,2301,111359,167077,222766,185.6,278.46,371.28
MACEIÓ,27855,23233,EMILLY ALMEIDA CUNHA,EMILLY ALMEIDA,CIDADANIA,Cidadania,NÃO ELEITO,4,288,632812,994464,27.397829079873947,Alta Prioridade,JOAO HENRIQUE HOLANDA CALDAS,PL,não_classificado,não_classificado,82.4,0.0,1,1,1,Baixo,20.58,não_classificado,241387,0.0017,SEM GRUPO,60000,0.1,0.15,0.2,0,1,1,0.0,0.0017,0.0017,RESIDUAL,36,"Contribuição corrigida: votos nominais do vereador em 2024 multiplicados por 10%, 15% e 20%. O cenário de 20% é o teto operacional. Nenhum vereador pode contribuir, na estimativa, com mais votos do que recebeu.",Score 0-100: até 40 pontos por porte eleitoral; até 25 por percentual de votos no município; até 20 por prioridade territorial; até 15 por grupo político classificado.,EMILLY ALMEIDA CUNHA. em MACEIÓ. recebeu 4 votos em 2024. Pela metodologia corrigida. a contribuição potencial para Davi é calculada como conversão de parte desses próprios eleitores: 0 votos no cenário conservador de 10%. 1 no cenário intermediário de 15% e 1 no teto operacional de 20%. No cenário máximo. isso representa 0.00% da meta de 60.000 votos.,0,1,1,2302,111359,167078,222767,185.6,278.46,371.28
MACEIÓ,27855,23150,CÍCERO MATIAS DA SILVA,MATIAS SILVA,CIDADANIA,Cidadania,NÃO ELEITO,4,289,632812,994464,27.397829079873947,Alta Prioridade,JOAO HENRIQUE HOLANDA CALDAS,PL,não_classificado,não_classificado,82.4,0.0,1,1,1,Baixo,20.58,não_classificado,241387,0.0017,SEM GRUPO,60000,0.1,0.15,0.2,0,1,1,0.0,0.0017,0.0017,RESIDUAL,36,"Contribuição corrigida: votos nominais do vereador em 2024 multiplicados por 10%, 15% e 20%. O cenário de 20% é o teto operacional. Nenhum vereador pode contribuir, na estimativa, com mais votos do que recebeu.",Score 0-100: até 40 pontos por porte eleitoral; até 25 por percentual de votos no município; até 20 por prioridade territorial; até 15 por grupo político classificado.,CÍCERO MATIAS DA SILVA. em MACEIÓ. recebeu 4 votos em 2024. Pela metodologia corrigida. a contribuição potencial para Davi é calculada como conversão de parte desses próprios eleitores: 0 votos no cenário conservador de 10%. 1 no cenário intermediário de 15% e 1 no teto operacional de 20%. No cenário máximo. isso representa 0.00% da meta de 60.000 votos.,0,1,1,2303,111359,167079,222768,185.6,278.47,371.28
MACEIÓ,27855,23233,EMILLY ALMEIDA CUNHA,EMILLY ALMEIDA,CIDADANIA,Cidadania,NÃO ELEITO,4,290,632812,994464,27.397829079873947,Alta Prioridade,JOAO HENRIQUE HOLANDA CALDAS,PL,não_classificado,não_classificado,82.4,0.0,1,1,1,Baixo,20.58,não_classificado,241387,0.0017,SEM GRUPO,60000,0.1,0.15,0.2,0,1,1,0.0,0.0017,0.0017,RESIDUAL,36,"Contribuição corrigida: votos nominais do vereador em 2024 multiplicados por 10%, 15% e 20%. O cenário de 20% é o teto operacional. Nenhum vereador pode contribuir, na estimativa, com mais votos do que recebeu.",Score 0-100: até 40 pontos por porte eleitoral; até 25 por percentual de votos no município; até 20 por prioridade territorial; até 15 por grupo político classificado.,EMILLY ALMEIDA CUNHA. em MACEIÓ. recebeu 4 votos em 2024. Pela metodologia corrigida. a contribuição potencial para Davi é calculada como conversão de parte desses próprios eleitores: 0 votos no cenário conservador de 10%. 1 no cenário intermediário de 15% e 1 no teto operacional de 20%. No cenário máximo. isso representa 0.00% da meta de 60.000 votos.,0,1,1,2304,111359,167080,222769,185.6,278.47,371.28
MACEIÓ,27855,10888,RAILDA CARVALHO DE ALBUQUERQUE,RAL ALBUQUERQUE,REPUBLICANOS,REPUBLICANOS,NÃO ELEITO,4,291,632812,994464,27.397829079873947,Alta Prioridade,JOAO HENRIQUE HOLANDA CALDAS,PL,não_classificado,não_classificado,82.4,0.0,1,1,1,Baixo,20.58,não_classificado,241387,0.0017,SEM GRUPO,60000,0.1,0.15,0.2,0,1,1,0.0,0.0017,0.0017,RESIDUAL,36,"Contribuição corrigida: votos nominais do vereador em 2024 multiplicados por 10%, 15% e 20%. O cenário de 20% é o teto operacional. Nenhum vereador pode contribuir, na estimativa, com mais votos do que recebeu.",Score 0-100: até 40 pontos por porte eleitoral; até 25 por percentual de votos no município; até 20 por prioridade territorial; até 15 por grupo político classificado.,RAILDA CARVALHO DE ALBUQUERQUE. em MACEIÓ. recebeu 4 votos em 2024. Pela metodologia corrigida. a contribuição potencial para Davi é calculada como conversão de parte desses próprios eleitores: 0 votos no cenário conservador de 10%. 1 no cenário intermediário de 15% e 1 no teto operacional de 20%. No cenário máximo. isso representa 0.00% da meta de 60.000 votos.,0,1,1,2305,111359,167081,222770,185.6,278.47,371.28
MACEIÓ,27855,10105,LUZIENE DE OLIVEIRA SANTOS,LUZIENE OLIVEIRA,REPUBLICANOS,REPUBLICANOS,NÃO ELEITO,4,292,632812,994464,27.397829079873947,Alta Prioridade,JOAO HENRIQUE HOLANDA CALDAS,PL,não_classificado,não_classificado,82.4,0.0,1,1,1,Baixo,20.58,não_classificado,241387,0.0017,SEM GRUPO,60000,0.1,0.15,0.2,0,1,1,0.0,0.0017,0.0017,RESIDUAL,36,"Contribuição corrigida: votos nominais do vereador em 2024 multiplicados por 10%, 15% e 20%. O cenário de 20% é o teto operacional. Nenhum vereador pode contribuir, na estimativa, com mais votos do que recebeu.",Score 0-100: até 40 pontos por porte eleitoral; até 25 por percentual de votos no município; até 20 por prioridade territorial; até 15 por grupo político classificado.,LUZIENE DE OLIVEIRA SANTOS. em MACEIÓ. recebeu 4 votos em 2024. Pela metodologia corrigida. a contribuição potencial para Davi é calculada como conversão de parte desses próprios eleitores: 0 votos no cenário conservador de 10%. 1 no cenário intermediário de 15% e 1 no teto operacional de 20%. No cenário máximo. isso representa 0.00% da meta de 60.000 votos.,0,1,1,2306,111359,167082,222771,185.6,278.47,371.28
ARAPIRACA,27057,13500,MANOEL EUSÉBIO DOS SANTOS NETO,MANOEL EUSÉBIO,PT,Partido dos Trabalhadores,NÃO ELEITO,4,226,155982,243661,6.73965243482755,Alta Prioridade,JOSE LUCIANO BARBOSA DA SILVA,MDB,não_classificado,não_classificado,81.74,0.0,1,1,1,Baixo,14.28,não_classificado,76514,0.0052,SEM GRUPO,60000,0.1,0.15,0.2,0,1,1,0.0,0.0017,0.0017,RESIDUAL,36,"Contribuição corrigida: votos nominais do vereador em 2024 multiplicados por 10%, 15% e 20%. O cenário de 20% é o teto operacional. Nenhum vereador pode contribuir, na estimativa, com mais votos do que recebeu.",Score 0-100: até 40 pontos por porte eleitoral; até 25 por percentual de votos no município; até 20 por prioridade territorial; até 15 por grupo político classificado.,MANOEL EUSÉBIO DOS SANTOS NETO. em ARAPIRACA. recebeu 4 votos em 2024. Pela metodologia corrigida. a contribuição potencial para Davi é calculada como conversão de parte desses próprios eleitores: 0 votos no cenário conservador de 10%. 1 no cenário intermediário de 15% e 1 no teto operacional de 20%. No cenário máximo. isso representa 0.00% da meta de 60.000 votos.,0,1,1,2307,111359,167083,222772,185.6,278.47,371.29
ARAPIRACA,27057,13613,MARIA APARECIDA ALVES FERREIRA,CIDA DO CARRASCO,PT,Partido dos Trabalhadores,NÃO ELEITO,4,227,155982,243661,6.73965243482755,Alta Prioridade,JOSE LUCIANO BARBOSA DA SILVA,MDB,não_classificado,não_classificado,81.74,0.0,1,1,1,Baixo,14.28,não_classificado,76514,0.0052,SEM GRUPO,60000,0.1,0.15,0.2,0,1,1,0.0,0.0017,0.0017,RESIDUAL,36,"Contribuição corrigida: votos nominais do vereador em 2024 multiplicados por 10%, 15% e 20%. O cenário de 20% é o teto operacional. Nenhum vereador pode contribuir, na estimativa, com mais votos do que recebeu.",Score 0-100: até 40 pontos por porte eleitoral; até 25 por percentual de votos no município; até 20 por prioridade territorial; até 15 por grupo político classificado.,MARIA APARECIDA ALVES FERREIRA. em ARAPIRACA. recebeu 4 votos em 2024. Pela metodologia corrigida. a contribuição potencial para Davi é calculada como conversão de parte desses próprios eleitores: 0 votos no cenário conservador de 10%. 1 no cenário intermediário de 15% e 1 no teto operacional de 20%. No cenário máximo. isso representa 0.00% da meta de 60.000 votos.,0,1,1,2308,111359,167084,222773,185.6,278.47,371.29
ARAPIRACA,27057,10999,MARRY CLAUDIA DA SILVA,FOFA,REPUBLICANOS,REPUBLICANOS,NÃO ELEITO,4,228,155982,243661,6.73965243482755,Alta Prioridade,JOSE LUCIANO BARBOSA DA SILVA,MDB,não_classificado,não_classificado,81.74,0.0,1,1,1,Baixo,14.28,não_classificado,76514,0.0052,SEM GRUPO,60000,0.1,0.15,0.2,0,1,1,0.0,0.0017,0.0017,RESIDUAL,36,"Contribuição corrigida: votos nominais do vereador em 2024 multiplicados por 10%, 15% e 20%. O cenário de 20% é o teto operacional. Nenhum vereador pode contribuir, na estimativa, com mais votos do que recebeu.",Score 0-100: até 40 pontos por porte eleitoral; até 25 por percentual de votos no município; até 20 por prioridade territorial; até 15 por grupo político classificado.,MARRY CLAUDIA DA SILVA. em ARAPIRACA. recebeu 4 votos em 2024. Pela metodologia corrigida. a contribuição potencial para Davi é calculada como conversão de parte desses próprios eleitores: 0 votos no cenário conservador de 10%. 1 no cenário intermediário de 15% e 1 no teto operacional de 20%. No cenário máximo. isso representa 0.00% da meta de 60.000 votos.,0,1,1,2309,111359,167085,222774,185.6,278.47,371.29
ARAPIRACA,27057,45999,ANTONIO TIODE DA SILVA,TIODE,PSDB,Partido da Social Democracia Brasileira,NÃO ELEITO,4,229,155982,243661,6.73965243482755,Alta Prioridade,JOSE LUCIANO BARBOSA DA SILVA,MDB,não_classificado,não_classificado,81.74,0.0,1,1,1,Baixo,14.28,não_classificado,76514,0.0052,SEM GRUPO,60000,0.1,0.15,0.2,0,1,1,0.0,0.0017,0.0017,RESIDUAL,36,"Contribuição corrigida: votos nominais do vereador em 2024 multiplicados por 10%, 15% e 20%. O cenário de 20% é o teto operacional. Nenhum vereador pode contribuir, na estimativa, com mais votos do que recebeu.",Score 0-100: até 40 pontos por porte eleitoral; até 25 por percentual de votos no município; até 20 por prioridade territorial; até 15 por grupo político classificado.,ANTONIO TIODE DA SILVA. em ARAPIRACA. recebeu 4 votos em 2024. Pela metodologia corrigida. a contribuição potencial para Davi é calculada como conversão de parte desses próprios eleitores: 0 votos no cenário conservador de 10%. 1 no cenário intermediário de 15% e 1 no teto operacional de 20%. No cenário máximo. isso representa 0.00% da meta de 60.000 votos.,0,1,1,2310,111359,167086,222775,185.6,278.48,371.29
ARAPIRACA,27057,45123,JOSE CARLOS DA SILVA,ZE CARLOS DA AUTO PINTURA,PSDB,Partido da Social Democracia Brasileira,NÃO ELEITO,4,230,155982,243661,6.73965243482755,Alta Prioridade,JOSE LUCIANO BARBOSA DA SILVA,MDB,não_classificado,não_classificado,81.74,0.0,1,1,1,Baixo,14.28,não_classificado,76514,0.0052,SEM GRUPO,60000,0.1,0.15,0.2,0,1,1,0.0,0.0017,0.0017,RESIDUAL,36,"Contribuição corrigida: votos nominais do vereador em 2024 multiplicados por 10%, 15% e 20%. O cenário de 20% é o teto operacional. Nenhum vereador pode contribuir, na estimativa, com mais votos do que recebeu.",Score 0-100: até 40 pontos por porte eleitoral; até 25 por percentual de votos no município; até 20 por prioridade territorial; até 15 por grupo político classificado.,JOSE CARLOS DA SILVA. em ARAPIRACA. recebeu 4 votos em 2024. Pela metodologia corrigida. a contribuição potencial para Davi é calculada como conversão de parte desses próprios eleitores: 0 votos no cenário conservador de 10%. 1 no cenário intermediário de 15% e 1 no teto operacional de 20%. No cenário máximo. isso representa 0.00% da meta de 60.000 votos.,0,1,1,2311,111359,167087,222776,185.6,278.48,371.29
