chave_local,municipio,local,endereco,estrategia,consulta,status
"MACEIO|COLEGIO EDSON MONTEIRO|RUA ANDRE PAPINE GOES, 177, LOTEAMENTO ACAUA",MACEIO,COLEGIO EDSON MONTEIRO,"RUA ANDRE PAPINE GOES, 177, LOTEAMENTO ACAUA",OSM_COMPLETA,"COLEGIO EDSON MONTEIRO, RUA ANDRE PAPINE GOES, 177, LOTEAMENTO ACAUA, MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|COLEGIO EDSON MONTEIRO|RUA ANDRE PAPINE GOES, 177, LOTEAMENTO ACAUA",MACEIO,COLEGIO EDSON MONTEIRO,"RUA ANDRE PAPINE GOES, 177, LOTEAMENTO ACAUA",OSM_COMPLETA_SEM_SN,"COLEGIO EDSON MONTEIRO, RUA ANDRE PAPINE GOES, 177, LOTEAMENTO ACAUA, MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|COLEGIO EDSON MONTEIRO|RUA ANDRE PAPINE GOES, 177, LOTEAMENTO ACAUA",MACEIO,COLEGIO EDSON MONTEIRO,"RUA ANDRE PAPINE GOES, 177, LOTEAMENTO ACAUA",OSM_LOCAL_MUNICIPIO,"COLEGIO EDSON MONTEIRO, MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|COLEGIO EDSON MONTEIRO|RUA ANDRE PAPINE GOES, 177, LOTEAMENTO ACAUA",MACEIO,COLEGIO EDSON MONTEIRO,"RUA ANDRE PAPINE GOES, 177, LOTEAMENTO ACAUA",OSM_LOCAL_SIMPLIFICADO,"COLEGIO EDSON MONTEIRO, MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|COLEGIO EDSON MONTEIRO|RUA ANDRE PAPINE GOES, 177, LOTEAMENTO ACAUA",MACEIO,COLEGIO EDSON MONTEIRO,"RUA ANDRE PAPINE GOES, 177, LOTEAMENTO ACAUA",OSM_ENDERECO_MUNICIPIO,"RUA ANDRE PAPINE GOES, 177, LOTEAMENTO ACAUA, MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|COLEGIO EDSON MONTEIRO|RUA ANDRE PAPINE GOES, 177, LOTEAMENTO ACAUA",MACEIO,COLEGIO EDSON MONTEIRO,"RUA ANDRE PAPINE GOES, 177, LOTEAMENTO ACAUA",PHOTON_LOCAL_MUNICIPIO,"COLEGIO EDSON MONTEIRO, MACEIO, Alagoas, Brasil",HTTP_400
"MACEIO|COLEGIO EDSON MONTEIRO|RUA ANDRE PAPINE GOES, 177, LOTEAMENTO ACAUA",MACEIO,COLEGIO EDSON MONTEIRO,"RUA ANDRE PAPINE GOES, 177, LOTEAMENTO ACAUA",PHOTON_LOCAL_SIMPLIFICADO,"COLEGIO EDSON MONTEIRO, MACEIO, Alagoas, Brasil",HTTP_400
"MACEIO|COLEGIO EDSON MONTEIRO|RUA ANDRE PAPINE GOES, 177, LOTEAMENTO ACAUA",MACEIO,COLEGIO EDSON MONTEIRO,"RUA ANDRE PAPINE GOES, 177, LOTEAMENTO ACAUA",PHOTON_ENDERECO_MUNICIPIO,"RUA ANDRE PAPINE GOES, 177, LOTEAMENTO ACAUA, MACEIO, Alagoas, Brasil",HTTP_400
"MACEIO|ESC. EST. MIRAN MARROQUIM|RUA DA LIBERDADE, S/N - PIABAS",MACEIO,ESC. EST. MIRAN MARROQUIM,"RUA DA LIBERDADE, S/N - PIABAS",OSM_COMPLETA,"ESC. EST. MIRAN MARROQUIM, RUA DA LIBERDADE, S/N - PIABAS, MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|ESC. EST. MIRAN MARROQUIM|RUA DA LIBERDADE, S/N - PIABAS",MACEIO,ESC. EST. MIRAN MARROQUIM,"RUA DA LIBERDADE, S/N - PIABAS",OSM_COMPLETA_SEM_SN,"ESC. EST. MIRAN MARROQUIM, RUA DA LIBERDADE, - PIABAS, MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|ESC. EST. MIRAN MARROQUIM|RUA DA LIBERDADE, S/N - PIABAS",MACEIO,ESC. EST. MIRAN MARROQUIM,"RUA DA LIBERDADE, S/N - PIABAS",OSM_LOCAL_MUNICIPIO,"ESC. EST. MIRAN MARROQUIM, MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|ESC. EST. MIRAN MARROQUIM|RUA DA LIBERDADE, S/N - PIABAS",MACEIO,ESC. EST. MIRAN MARROQUIM,"RUA DA LIBERDADE, S/N - PIABAS",OSM_LOCAL_SIMPLIFICADO,"MIRAN MARROQUIM, MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|ESC. EST. MIRAN MARROQUIM|RUA DA LIBERDADE, S/N - PIABAS",MACEIO,ESC. EST. MIRAN MARROQUIM,"RUA DA LIBERDADE, S/N - PIABAS",OSM_ENDERECO_MUNICIPIO,"RUA DA LIBERDADE, - PIABAS, MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|ESC. EST. MIRAN MARROQUIM|RUA DA LIBERDADE, S/N - PIABAS",MACEIO,ESC. EST. MIRAN MARROQUIM,"RUA DA LIBERDADE, S/N - PIABAS",PHOTON_LOCAL_MUNICIPIO,"ESC. EST. MIRAN MARROQUIM, MACEIO, Alagoas, Brasil",HTTP_400
"MACEIO|ESC. EST. MIRAN MARROQUIM|RUA DA LIBERDADE, S/N - PIABAS",MACEIO,ESC. EST. MIRAN MARROQUIM,"RUA DA LIBERDADE, S/N - PIABAS",PHOTON_LOCAL_SIMPLIFICADO,"MIRAN MARROQUIM, MACEIO, Alagoas, Brasil",HTTP_400
"MACEIO|ESC. EST. MIRAN MARROQUIM|RUA DA LIBERDADE, S/N - PIABAS",MACEIO,ESC. EST. MIRAN MARROQUIM,"RUA DA LIBERDADE, S/N - PIABAS",PHOTON_ENDERECO_MUNICIPIO,"RUA DA LIBERDADE, - PIABAS, MACEIO, Alagoas, Brasil",HTTP_400
"MACEIO|E.E. DEPUTADO RUBENS CANUTO|AV. GURGURI , S/N",MACEIO,E.E. DEPUTADO RUBENS CANUTO,"AV. GURGURI , S/N",OSM_COMPLETA,"E.E. DEPUTADO RUBENS CANUTO, AV. GURGURI , S/N, MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|E.E. DEPUTADO RUBENS CANUTO|AV. GURGURI , S/N",MACEIO,E.E. DEPUTADO RUBENS CANUTO,"AV. GURGURI , S/N",OSM_COMPLETA_SEM_SN,"E.E. DEPUTADO RUBENS CANUTO, AV. GURGURI, MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|E.E. DEPUTADO RUBENS CANUTO|AV. GURGURI , S/N",MACEIO,E.E. DEPUTADO RUBENS CANUTO,"AV. GURGURI , S/N",OSM_LOCAL_MUNICIPIO,"E.E. DEPUTADO RUBENS CANUTO, MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|E.E. DEPUTADO RUBENS CANUTO|AV. GURGURI , S/N",MACEIO,E.E. DEPUTADO RUBENS CANUTO,"AV. GURGURI , S/N",OSM_LOCAL_SIMPLIFICADO,"DEPUTADO RUBENS CANUTO, MACEIO, Alagoas, Brasil",ENCONTRADO
"MACEIO|E.M. PROFESSOR CORINTHO DA PAZ|RUA 5-A, S/N - CJ. EUSTAQUIO GOMES DE MELO",MACEIO,E.M. PROFESSOR CORINTHO DA PAZ,"RUA 5-A, S/N - CJ. EUSTAQUIO GOMES DE MELO",OSM_COMPLETA,"E.M. PROFESSOR CORINTHO DA PAZ, RUA 5-A, S/N - CJ. EUSTAQUIO GOMES DE MELO, MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|E.M. PROFESSOR CORINTHO DA PAZ|RUA 5-A, S/N - CJ. EUSTAQUIO GOMES DE MELO",MACEIO,E.M. PROFESSOR CORINTHO DA PAZ,"RUA 5-A, S/N - CJ. EUSTAQUIO GOMES DE MELO",OSM_COMPLETA_SEM_SN,"E.M. PROFESSOR CORINTHO DA PAZ, RUA 5-A, - CJ. EUSTAQUIO GOMES DE MELO, MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|E.M. PROFESSOR CORINTHO DA PAZ|RUA 5-A, S/N - CJ. EUSTAQUIO GOMES DE MELO",MACEIO,E.M. PROFESSOR CORINTHO DA PAZ,"RUA 5-A, S/N - CJ. EUSTAQUIO GOMES DE MELO",OSM_LOCAL_MUNICIPIO,"E.M. PROFESSOR CORINTHO DA PAZ, MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|E.M. PROFESSOR CORINTHO DA PAZ|RUA 5-A, S/N - CJ. EUSTAQUIO GOMES DE MELO",MACEIO,E.M. PROFESSOR CORINTHO DA PAZ,"RUA 5-A, S/N - CJ. EUSTAQUIO GOMES DE MELO",OSM_LOCAL_SIMPLIFICADO,"PROFESSOR CORINTHO DA PAZ, MACEIO, Alagoas, Brasil",ENCONTRADO
"MACEIO|E.E. JORNALISTA LAFAIETTE BELO|PARQUE RESIDENCIAL BENEDITO BENTES I, S/N",MACEIO,E.E. JORNALISTA LAFAIETTE BELO,"PARQUE RESIDENCIAL BENEDITO BENTES I, S/N",OSM_COMPLETA,"E.E. JORNALISTA LAFAIETTE BELO, PARQUE RESIDENCIAL BENEDITO BENTES I, S/N, MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|E.E. JORNALISTA LAFAIETTE BELO|PARQUE RESIDENCIAL BENEDITO BENTES I, S/N",MACEIO,E.E. JORNALISTA LAFAIETTE BELO,"PARQUE RESIDENCIAL BENEDITO BENTES I, S/N",OSM_COMPLETA_SEM_SN,"E.E. JORNALISTA LAFAIETTE BELO, PARQUE RESIDENCIAL BENEDITO BENTES I, MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|E.E. JORNALISTA LAFAIETTE BELO|PARQUE RESIDENCIAL BENEDITO BENTES I, S/N",MACEIO,E.E. JORNALISTA LAFAIETTE BELO,"PARQUE RESIDENCIAL BENEDITO BENTES I, S/N",OSM_LOCAL_MUNICIPIO,"E.E. JORNALISTA LAFAIETTE BELO, MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|E.E. JORNALISTA LAFAIETTE BELO|PARQUE RESIDENCIAL BENEDITO BENTES I, S/N",MACEIO,E.E. JORNALISTA LAFAIETTE BELO,"PARQUE RESIDENCIAL BENEDITO BENTES I, S/N",OSM_LOCAL_SIMPLIFICADO,"JORNALISTA LAFAIETTE BELO, MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|E.E. JORNALISTA LAFAIETTE BELO|PARQUE RESIDENCIAL BENEDITO BENTES I, S/N",MACEIO,E.E. JORNALISTA LAFAIETTE BELO,"PARQUE RESIDENCIAL BENEDITO BENTES I, S/N",OSM_ENDERECO_MUNICIPIO,"PARQUE RESIDENCIAL BENEDITO BENTES I, MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|E.E. JORNALISTA LAFAIETTE BELO|PARQUE RESIDENCIAL BENEDITO BENTES I, S/N",MACEIO,E.E. JORNALISTA LAFAIETTE BELO,"PARQUE RESIDENCIAL BENEDITO BENTES I, S/N",PHOTON_LOCAL_MUNICIPIO,"E.E. JORNALISTA LAFAIETTE BELO, MACEIO, Alagoas, Brasil",HTTP_400
"MACEIO|E.E. JORNALISTA LAFAIETTE BELO|PARQUE RESIDENCIAL BENEDITO BENTES I, S/N",MACEIO,E.E. JORNALISTA LAFAIETTE BELO,"PARQUE RESIDENCIAL BENEDITO BENTES I, S/N",PHOTON_LOCAL_SIMPLIFICADO,"JORNALISTA LAFAIETTE BELO, MACEIO, Alagoas, Brasil",HTTP_400
"MACEIO|E.E. JORNALISTA LAFAIETTE BELO|PARQUE RESIDENCIAL BENEDITO BENTES I, S/N",MACEIO,E.E. JORNALISTA LAFAIETTE BELO,"PARQUE RESIDENCIAL BENEDITO BENTES I, S/N",PHOTON_ENDERECO_MUNICIPIO,"PARQUE RESIDENCIAL BENEDITO BENTES I, MACEIO, Alagoas, Brasil",HTTP_400
"MACEIO|ESCOLA ESTADUAL AURELINA PALMEIRA DE MELO|PRACA PADRE CICERO, S/N",MACEIO,ESCOLA ESTADUAL AURELINA PALMEIRA DE MELO,"PRACA PADRE CICERO, S/N",OSM_COMPLETA,"ESCOLA ESTADUAL AURELINA PALMEIRA DE MELO, PRACA PADRE CICERO, S/N, MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|ESCOLA ESTADUAL AURELINA PALMEIRA DE MELO|PRACA PADRE CICERO, S/N",MACEIO,ESCOLA ESTADUAL AURELINA PALMEIRA DE MELO,"PRACA PADRE CICERO, S/N",OSM_COMPLETA_SEM_SN,"ESCOLA ESTADUAL AURELINA PALMEIRA DE MELO, PRACA PADRE CICERO, MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|ESCOLA ESTADUAL AURELINA PALMEIRA DE MELO|PRACA PADRE CICERO, S/N",MACEIO,ESCOLA ESTADUAL AURELINA PALMEIRA DE MELO,"PRACA PADRE CICERO, S/N",OSM_LOCAL_MUNICIPIO,"ESCOLA ESTADUAL AURELINA PALMEIRA DE MELO, MACEIO, Alagoas, Brasil",ENCONTRADO
"MACEIO|ESC. MUN. PROF. LENILTO ALVES SANTOS|RUA ENFERMEIRO MARIANO - COHAB, S/N",MACEIO,ESC. MUN. PROF. LENILTO ALVES SANTOS,"RUA ENFERMEIRO MARIANO - COHAB, S/N",OSM_COMPLETA,"ESC. MUN. PROF. LENILTO ALVES SANTOS, RUA ENFERMEIRO MARIANO - COHAB, S/N, MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|ESC. MUN. PROF. LENILTO ALVES SANTOS|RUA ENFERMEIRO MARIANO - COHAB, S/N",MACEIO,ESC. MUN. PROF. LENILTO ALVES SANTOS,"RUA ENFERMEIRO MARIANO - COHAB, S/N",OSM_COMPLETA_SEM_SN,"ESC. MUN. PROF. LENILTO ALVES SANTOS, RUA ENFERMEIRO MARIANO - COHAB, MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|ESC. MUN. PROF. LENILTO ALVES SANTOS|RUA ENFERMEIRO MARIANO - COHAB, S/N",MACEIO,ESC. MUN. PROF. LENILTO ALVES SANTOS,"RUA ENFERMEIRO MARIANO - COHAB, S/N",OSM_LOCAL_MUNICIPIO,"ESC. MUN. PROF. LENILTO ALVES SANTOS, MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|ESC. MUN. PROF. LENILTO ALVES SANTOS|RUA ENFERMEIRO MARIANO - COHAB, S/N",MACEIO,ESC. MUN. PROF. LENILTO ALVES SANTOS,"RUA ENFERMEIRO MARIANO - COHAB, S/N",OSM_LOCAL_SIMPLIFICADO,"MUN. LENILTO ALVES SANTOS, MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|ESC. MUN. PROF. LENILTO ALVES SANTOS|RUA ENFERMEIRO MARIANO - COHAB, S/N",MACEIO,ESC. MUN. PROF. LENILTO ALVES SANTOS,"RUA ENFERMEIRO MARIANO - COHAB, S/N",OSM_ENDERECO_MUNICIPIO,"RUA ENFERMEIRO MARIANO - COHAB, MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|ESC. MUN. PROF. LENILTO ALVES SANTOS|RUA ENFERMEIRO MARIANO - COHAB, S/N",MACEIO,ESC. MUN. PROF. LENILTO ALVES SANTOS,"RUA ENFERMEIRO MARIANO - COHAB, S/N",PHOTON_LOCAL_MUNICIPIO,"ESC. MUN. PROF. LENILTO ALVES SANTOS, MACEIO, Alagoas, Brasil",HTTP_400
"MACEIO|ESC. MUN. PROF. LENILTO ALVES SANTOS|RUA ENFERMEIRO MARIANO - COHAB, S/N",MACEIO,ESC. MUN. PROF. LENILTO ALVES SANTOS,"RUA ENFERMEIRO MARIANO - COHAB, S/N",PHOTON_LOCAL_SIMPLIFICADO,"MUN. LENILTO ALVES SANTOS, MACEIO, Alagoas, Brasil",HTTP_400
"MACEIO|ESC. MUN. PROF. LENILTO ALVES SANTOS|RUA ENFERMEIRO MARIANO - COHAB, S/N",MACEIO,ESC. MUN. PROF. LENILTO ALVES SANTOS,"RUA ENFERMEIRO MARIANO - COHAB, S/N",PHOTON_ENDERECO_MUNICIPIO,"RUA ENFERMEIRO MARIANO - COHAB, MACEIO, Alagoas, Brasil",HTTP_400
"MACEIO|ESCOLA ESTADUAL PROFa. IRENE GARRIDO|RUA G, QD 3, S/N, CONJ. DUBEAUX LEAO",MACEIO,ESCOLA ESTADUAL PROFa. IRENE GARRIDO,"RUA G, QD 3, S/N, CONJ. DUBEAUX LEAO",OSM_COMPLETA,"ESCOLA ESTADUAL PROFa. IRENE GARRIDO, RUA G, QD 3, S/N, CONJ. DUBEAUX LEAO, MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|ESCOLA ESTADUAL PROFa. IRENE GARRIDO|RUA G, QD 3, S/N, CONJ. DUBEAUX LEAO",MACEIO,ESCOLA ESTADUAL PROFa. IRENE GARRIDO,"RUA G, QD 3, S/N, CONJ. DUBEAUX LEAO",OSM_COMPLETA_SEM_SN,"ESCOLA ESTADUAL PROFa. IRENE GARRIDO, RUA G, QD 3, , CONJ. DUBEAUX LEAO, MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|ESCOLA ESTADUAL PROFa. IRENE GARRIDO|RUA G, QD 3, S/N, CONJ. DUBEAUX LEAO",MACEIO,ESCOLA ESTADUAL PROFa. IRENE GARRIDO,"RUA G, QD 3, S/N, CONJ. DUBEAUX LEAO",OSM_LOCAL_MUNICIPIO,"ESCOLA ESTADUAL PROFa. IRENE GARRIDO, MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|ESCOLA ESTADUAL PROFa. IRENE GARRIDO|RUA G, QD 3, S/N, CONJ. DUBEAUX LEAO",MACEIO,ESCOLA ESTADUAL PROFa. IRENE GARRIDO,"RUA G, QD 3, S/N, CONJ. DUBEAUX LEAO",OSM_LOCAL_SIMPLIFICADO,"IRENE GARRIDO, MACEIO, Alagoas, Brasil",ENCONTRADO
"MACEIO|ESCOLA ESTADUAL PROFESSOR PEDRO TEIXEIRA|RUA PAU DARCO, S/N",MACEIO,ESCOLA ESTADUAL PROFESSOR PEDRO TEIXEIRA,"RUA PAU DARCO, S/N",OSM_COMPLETA,"ESCOLA ESTADUAL PROFESSOR PEDRO TEIXEIRA, RUA PAU DARCO, S/N, MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|ESCOLA ESTADUAL PROFESSOR PEDRO TEIXEIRA|RUA PAU DARCO, S/N",MACEIO,ESCOLA ESTADUAL PROFESSOR PEDRO TEIXEIRA,"RUA PAU DARCO, S/N",OSM_COMPLETA_SEM_SN,"ESCOLA ESTADUAL PROFESSOR PEDRO TEIXEIRA, RUA PAU DARCO, MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|ESCOLA ESTADUAL PROFESSOR PEDRO TEIXEIRA|RUA PAU DARCO, S/N",MACEIO,ESCOLA ESTADUAL PROFESSOR PEDRO TEIXEIRA,"RUA PAU DARCO, S/N",OSM_LOCAL_MUNICIPIO,"ESCOLA ESTADUAL PROFESSOR PEDRO TEIXEIRA, MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|ESCOLA ESTADUAL PROFESSOR PEDRO TEIXEIRA|RUA PAU DARCO, S/N",MACEIO,ESCOLA ESTADUAL PROFESSOR PEDRO TEIXEIRA,"RUA PAU DARCO, S/N",OSM_LOCAL_SIMPLIFICADO,"PROFESSOR PEDRO TEIXEIRA, MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|ESCOLA ESTADUAL PROFESSOR PEDRO TEIXEIRA|RUA PAU DARCO, S/N",MACEIO,ESCOLA ESTADUAL PROFESSOR PEDRO TEIXEIRA,"RUA PAU DARCO, S/N",OSM_ENDERECO_MUNICIPIO,"RUA PAU DARCO, MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|ESCOLA ESTADUAL PROFESSOR PEDRO TEIXEIRA|RUA PAU DARCO, S/N",MACEIO,ESCOLA ESTADUAL PROFESSOR PEDRO TEIXEIRA,"RUA PAU DARCO, S/N",PHOTON_LOCAL_MUNICIPIO,"ESCOLA ESTADUAL PROFESSOR PEDRO TEIXEIRA, MACEIO, Alagoas, Brasil",HTTP_400
"MACEIO|ESCOLA ESTADUAL PROFESSOR PEDRO TEIXEIRA|RUA PAU DARCO, S/N",MACEIO,ESCOLA ESTADUAL PROFESSOR PEDRO TEIXEIRA,"RUA PAU DARCO, S/N",PHOTON_LOCAL_SIMPLIFICADO,"PROFESSOR PEDRO TEIXEIRA, MACEIO, Alagoas, Brasil",HTTP_400
"MACEIO|ESCOLA ESTADUAL PROFESSOR PEDRO TEIXEIRA|RUA PAU DARCO, S/N",MACEIO,ESCOLA ESTADUAL PROFESSOR PEDRO TEIXEIRA,"RUA PAU DARCO, S/N",PHOTON_ENDERECO_MUNICIPIO,"RUA PAU DARCO, MACEIO, Alagoas, Brasil",HTTP_400
"MACEIO|E.M. MARIA CARMELITA CARDOSO GAMA (CAIC-UFAL)|BR 104, 1099 KM 14 - CAMPUS A.C.SIMOES",MACEIO,E.M. MARIA CARMELITA CARDOSO GAMA (CAIC-UFAL),"BR 104, 1099 KM 14 - CAMPUS A.C.SIMOES",OSM_COMPLETA,"E.M. MARIA CARMELITA CARDOSO GAMA (CAIC-UFAL), BR 104, 1099 KM 14 - CAMPUS A.C.SIMOES, MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|E.M. MARIA CARMELITA CARDOSO GAMA (CAIC-UFAL)|BR 104, 1099 KM 14 - CAMPUS A.C.SIMOES",MACEIO,E.M. MARIA CARMELITA CARDOSO GAMA (CAIC-UFAL),"BR 104, 1099 KM 14 - CAMPUS A.C.SIMOES",OSM_COMPLETA_SEM_SN,"E.M. MARIA CARMELITA CARDOSO GAMA (CAIC-UFAL), BR 104, 1099 KM 14 - CAMPUS A.C.SIMOES, MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|E.M. MARIA CARMELITA CARDOSO GAMA (CAIC-UFAL)|BR 104, 1099 KM 14 - CAMPUS A.C.SIMOES",MACEIO,E.M. MARIA CARMELITA CARDOSO GAMA (CAIC-UFAL),"BR 104, 1099 KM 14 - CAMPUS A.C.SIMOES",OSM_LOCAL_MUNICIPIO,"E.M. MARIA CARMELITA CARDOSO GAMA (CAIC-UFAL), MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|E.M. MARIA CARMELITA CARDOSO GAMA (CAIC-UFAL)|BR 104, 1099 KM 14 - CAMPUS A.C.SIMOES",MACEIO,E.M. MARIA CARMELITA CARDOSO GAMA (CAIC-UFAL),"BR 104, 1099 KM 14 - CAMPUS A.C.SIMOES",OSM_LOCAL_SIMPLIFICADO,"MARIA CARMELITA CARDOSO GAMA (CAIC-UFAL), MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|E.M. MARIA CARMELITA CARDOSO GAMA (CAIC-UFAL)|BR 104, 1099 KM 14 - CAMPUS A.C.SIMOES",MACEIO,E.M. MARIA CARMELITA CARDOSO GAMA (CAIC-UFAL),"BR 104, 1099 KM 14 - CAMPUS A.C.SIMOES",OSM_ENDERECO_MUNICIPIO,"BR 104, 1099 KM 14 - CAMPUS A.C.SIMOES, MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|E.M. MARIA CARMELITA CARDOSO GAMA (CAIC-UFAL)|BR 104, 1099 KM 14 - CAMPUS A.C.SIMOES",MACEIO,E.M. MARIA CARMELITA CARDOSO GAMA (CAIC-UFAL),"BR 104, 1099 KM 14 - CAMPUS A.C.SIMOES",PHOTON_LOCAL_MUNICIPIO,"E.M. MARIA CARMELITA CARDOSO GAMA (CAIC-UFAL), MACEIO, Alagoas, Brasil",HTTP_400
"MACEIO|E.M. MARIA CARMELITA CARDOSO GAMA (CAIC-UFAL)|BR 104, 1099 KM 14 - CAMPUS A.C.SIMOES",MACEIO,E.M. MARIA CARMELITA CARDOSO GAMA (CAIC-UFAL),"BR 104, 1099 KM 14 - CAMPUS A.C.SIMOES",PHOTON_LOCAL_SIMPLIFICADO,"MARIA CARMELITA CARDOSO GAMA (CAIC-UFAL), MACEIO, Alagoas, Brasil",HTTP_400
"MACEIO|E.M. MARIA CARMELITA CARDOSO GAMA (CAIC-UFAL)|BR 104, 1099 KM 14 - CAMPUS A.C.SIMOES",MACEIO,E.M. MARIA CARMELITA CARDOSO GAMA (CAIC-UFAL),"BR 104, 1099 KM 14 - CAMPUS A.C.SIMOES",PHOTON_ENDERECO_MUNICIPIO,"BR 104, 1099 KM 14 - CAMPUS A.C.SIMOES, MACEIO, Alagoas, Brasil",HTTP_400
"MACEIO|E.E. PROFA. GILVANA ATAIDE CAVALCANTE CABRAL|RUA ELINELMA DE OLIVEIRA SANTOS, S/N",MACEIO,E.E. PROFA. GILVANA ATAIDE CAVALCANTE CABRAL,"RUA ELINELMA DE OLIVEIRA SANTOS, S/N",OSM_COMPLETA,"E.E. PROFA. GILVANA ATAIDE CAVALCANTE CABRAL, RUA ELINELMA DE OLIVEIRA SANTOS, S/N, MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|E.E. PROFA. GILVANA ATAIDE CAVALCANTE CABRAL|RUA ELINELMA DE OLIVEIRA SANTOS, S/N",MACEIO,E.E. PROFA. GILVANA ATAIDE CAVALCANTE CABRAL,"RUA ELINELMA DE OLIVEIRA SANTOS, S/N",OSM_COMPLETA_SEM_SN,"E.E. PROFA. GILVANA ATAIDE CAVALCANTE CABRAL, RUA ELINELMA DE OLIVEIRA SANTOS, MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|E.E. PROFA. GILVANA ATAIDE CAVALCANTE CABRAL|RUA ELINELMA DE OLIVEIRA SANTOS, S/N",MACEIO,E.E. PROFA. GILVANA ATAIDE CAVALCANTE CABRAL,"RUA ELINELMA DE OLIVEIRA SANTOS, S/N",OSM_LOCAL_MUNICIPIO,"E.E. PROFA. GILVANA ATAIDE CAVALCANTE CABRAL, MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|E.E. PROFA. GILVANA ATAIDE CAVALCANTE CABRAL|RUA ELINELMA DE OLIVEIRA SANTOS, S/N",MACEIO,E.E. PROFA. GILVANA ATAIDE CAVALCANTE CABRAL,"RUA ELINELMA DE OLIVEIRA SANTOS, S/N",OSM_LOCAL_SIMPLIFICADO,"GILVANA ATAIDE CAVALCANTE CABRAL, MACEIO, Alagoas, Brasil",ENCONTRADO
"MACEIO|ESCOLA EST. DR. EDSON BERNARDES|CONJ. JOAQUIM LEAO, S/N",MACEIO,ESCOLA EST. DR. EDSON BERNARDES,"CONJ. JOAQUIM LEAO, S/N",OSM_COMPLETA,"ESCOLA EST. DR. EDSON BERNARDES, CONJ. JOAQUIM LEAO, S/N, MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|ESCOLA EST. DR. EDSON BERNARDES|CONJ. JOAQUIM LEAO, S/N",MACEIO,ESCOLA EST. DR. EDSON BERNARDES,"CONJ. JOAQUIM LEAO, S/N",OSM_COMPLETA_SEM_SN,"ESCOLA EST. DR. EDSON BERNARDES, CONJ. JOAQUIM LEAO, MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|ESCOLA EST. DR. EDSON BERNARDES|CONJ. JOAQUIM LEAO, S/N",MACEIO,ESCOLA EST. DR. EDSON BERNARDES,"CONJ. JOAQUIM LEAO, S/N",OSM_LOCAL_MUNICIPIO,"ESCOLA EST. DR. EDSON BERNARDES, MACEIO, Alagoas, Brasil",SEM_RESULTADO
